product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_content,img_link,product_link
B01HGCLUH6,TP-link N300 WiFi Wi,Computers&Accessories,"$1,149","$1,699",32%,4.2,"1,22,478",300Mbps Wireless Spe,AF5YAAI52A,Vaishnavi ,RYVGISVDMR,"The router won't turn on, requested for replacemen",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/TP-Link-TL-WR845N-300Mbps-Wi
B01N4EV2TL,Logitech MK240 Nano ,Computers&Accessories,"$1,495","$1,995",25%,4.3,"7,241",Spill-resistant desi,AH6SGND2YZ,"Abhishek,K",R1RUKN8RB2,The keyboard and mouse are good for typing and nor,https://m.media-amazon.com/images/I/41tLaG2nSpL._S,https://www.amazon.in/Logitech-MK240-NANO-Mouse-Ke
B08MZQBFLN,Callas Multipurpose ,Computers&Accessories,$849,"$4,999",83%,4,"20,457","【WATCH, PLAY, STUD",AHB4AEOCLE,"Jasmeen,Sa",R1GJXMBEY4,"Price is high,https://m.media-amazon.com/images/W/",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Callas-Multipurpose-Breakfas
B0752LL57V,Casio MJ-12D 150 Ste,OfficeProducts|Office,$440,$440,0%,4.5,"8,610","Regular keys like %,",AFCKVOFM46,"Dipu,Kayum",R3S29FN21O,"Very good,Nice product,https://m.media-amazon.com/",https://m.media-amazon.com/images/I/41cRLg+wdIL._S,https://www.amazon.in/Casio-MJ-12D-Desktop-Calcula
B08K4PSZ3V,Tukzer Capacitive St,Electronics|Mobiles&A,$349,$999,65%,3.8,"16,557",MAGNETIC DESIGN- Tuk,AG2WVO7W7O,Sneha Suya,R2FRXL54AF,This was a saviour for me as I didn’t want to bu,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Tukzer-Capacitive-Lightweigh
B09Z28BQZT,Amazon Basics Multip,Computers&Accessories,$599,"$3,999",85%,3.9,"1,087",You can use the tabl,AFJXIJRSFM,"Arun J,Seb",R1IF6OX5EM,If you are using a seperate mouse go without cup h,https://m.media-amazon.com/images/I/315g5ipEPAL._S,https://www.amazon.in/Amazon-Basics-Multipurpose-F
B094DQWV9B,Kanget [2 Pack] Type,Computers&Accessories,$149,$399,63%,4,"1,540",👍【USB C TO USB ,AFA6YM4NTF,"Abhi_K,Ama",R1QIWMR6C3,Using it to connect my type C Plantronic headphone,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Kanget-Female-Adapter-Standa
B0BBMPH39N,Amazon Basics Magic ,Computers&Accessories,$289,$999,71%,4.1,401,LCD screen without g,AEREPHGDEP,Amazon Cus,R37B1CGX8L,I use it for writing messages or drawing.. the onl,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Amazon-Basics-8-5-inch-Writi
B097JQ1J5G,Zebronics ZEB-90HB U,Computers&Accessories,$179,$499,64%,3.4,"9,385",4-Port USB 2.0 Hub. ,AGDY4LIW3A,Dilip Kuma,R2OTWTVJ7U,Quality of the material is not that good. If it fa,https://m.media-amazon.com/images/I/31oMWLNvoVS._S,https://www.amazon.in/Zebronics-ZEB-90HB-Pocket-La
B07YY1BY5B,Noise ColorFit Pro 2,Electronics|WearableT,"$1,499","$4,999",70%,4,"92,588","The brilliant 1.3"" c",AE3XH7AL52,Vishal sha,R2IUZKZ2BF,"I really like this product. Gifted to my sister, a",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Noise-Colorfit-Pro-Touch-Con
B08VRMK55F,Zebronics Zeb Buds C,Electronics|Headphone,$399,$699,43%,3.4,"3,454","Metallic Design, Stu",AFSM3ANFFB,"aravind,Ab",R14UKNZTUG,"Dissapointed in the microphone,4/5,don't buy for c",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Zeb-Buds-C2-Controller-Blue/
B08CHZ3ZQ7,Redgear A-15 Wired G,Computers&Accessories,$599,$799,25%,4.3,"15,790",Compatibility: Redge,AFXRH6SHIJ,Suraj Sing,RU005HHB0U,I have been using this mouse for like 2 months and,https://m.media-amazon.com/images/I/31luFfya0kL._S,https://www.amazon.in/Redgear-Gaming-Semi-Honeycom
B08SCCG9D4,JBL Commercial CSLM2,Computers&Accessories,$949,"$2,000",53%,3.9,"14,969",Omnidirectional pick,AFROXVCIF6,Ansh KaTar,R20M6JOASW,It just good for beginners you can start your work,https://m.media-amazon.com/images/I/41U9-x0JGPL._S,https://www.amazon.in/JBL-Commercial-Omnidirection
B0972BQ2RS,Fire-Boltt India's N,Electronics|WearableT,"$2,499","$9,999",75%,4.1,"42,139",Fire-Boltt is India',AFUGDQG5WB,Rajesh Pan,R2WBBSKN8S,"Great watch, good features. Easy and simple to use",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Fire-Boltt-Smartwatch-Monito
B00ZRBWPA0,Eveready Red 1012 AA,Electronics|GeneralPu,$159,$180,12%,4.3,989,Think Battery - Thin,AGY65IJP7X,Amazon Cus,R1VCGAPSS4,"Nive,very good batteries received,Like,Good produc",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Eveready-Alkaline-Batteries-
B0B2DD66GS,SanDisk Extreme micr,Electronics|Accessori,"$1,329","$2,900",54%,4.5,"19,624",Save time with card ,AHITHYIQE2,"Prasad,Pra",R1360ADBA6,"Good quality product, Best suitable size for Good ",https://m.media-amazon.com/images/I/41O4rjSlneL._S,https://www.amazon.in/SanDisk-Extreme-microSD-Smar
B09M869Z5V,Portronics MPORT 31C,Computers&Accessories,$570,$999,43%,4.2,"3,201",4-in-1 Type-C USB Hu,AG7L3FBDA2,"A K Rai,Po",R26P3IBAM6,It is very good. Product Quality is decent but the,https://m.media-amazon.com/images/I/21qdAZyu9xL._S,https://www.amazon.in/Portronics-MPORT-Type-Ports-
B07W6VWZ8C,Infinity (JBL Fuze P,Electronics|HomeAudio,$899,"$1,999",55%,4.1,"30,469",Pocket Size Portable,AHICRWO4RP,Vaibhav ku,RELVLPI29S,The speaker's sound is good and all the other feat,https://m.media-amazon.com/images/I/41Qf-pUQr9L._S,https://www.amazon.in/Infinity-Fuze-Pint-Portable-
B07Z1X6VFC,AirCase Protective L,Computers&Accessories,$449,$999,55%,4.4,"9,940",Innovative Design: T,AFOJ6DLJQN,Yesha Bhat,R1ECNC3Z6G,The cover comes up with good foam on both of sides,https://m.media-amazon.com/images/I/41GogihEYeL._S,https://www.amazon.in/AirCase-13-Inch-13-3-Inch-Ma
B07YL54NVJ,Brand Conquer 6 in 1,Computers&Accessories,$549,$999,45%,4.3,"7,758",More connectivity: E,AHFX3A6IT3,"SRI RAGAV,",R2WYKIWLGH,I'm really liked the product more than expected. I,https://m.media-amazon.com/images/I/31R4HANvX2L._S,https://www.amazon.in/Brand-Conquer-Reader-Adapter
B0759QMF85,TP-Link AC750 Dual B,Computers&Accessories,"$1,529","$2,399",36%,4.3,"68,409",750 Mbps Dual Band W,AEWV35IS77,"Jagrat,Pri",R2BEEAB4R7,"Non returnable, so now using this as it is. Bandwi",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/TP-Link-Archer-C20-Wireless-
B00LM4X0KU,Parker Quink Ink Bot,OfficeProducts|Office,$100,$100,0%,4.3,"3,095",Blue colour is washa,AEWW4LJOVX,Kindle Cus,R1T4TKPYU5,I first used non-parker ink for my fountain pen an,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Parker-Quink-Ink-Bottle-Blue
B08PFSZ7FH,STRIFF Laptop Stand ,Computers&Accessories,$299,"$1,499",80%,4.2,903,Adjustable - Eight h,AEILGA3FG3,"Omar,Deves",R1150W07XA,I have been using it for the past week; no complai,https://m.media-amazon.com/images/I/51r+g8fFJsL._S,https://www.amazon.in/STRIFF-Adjustable-Computer-M
B012MQS060,Logitech MK215 Wirel,Computers&Accessories,"$1,295","$1,795",28%,4.1,"25,771",WIRELESS MOUSE AND K,AGH2D3JCXG,Anirban Mu,R3VOHGBLWI,I had been using a Logitech MK270 for a couple of ,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Logitech-MK215-Wireless-Keyb
B01MF8MB65,boAt Bassheads 225 i,Electronics|Headphone,$699,$999,30%,4.1,"2,73,189",Has a PVC cable whic,AEH4535UEB,"Arnav,Bhar",R1MI8HNTIF,____________________Technical Specifications------,https://m.media-amazon.com/images/I/3101FmUqUOL._S,https://www.amazon.in/boAt-BassHeads-225-Special-H
B00LHZWD0C,Luxor 5 Subject Sing,OfficeProducts|Office,$252,$315,20%,4.5,"3,785",Twin wiro binding|Pa,AEAD2LHI2R,Aksa akhil,R1ERT7AXR5,Nice notebook with sufficiently good quality paper,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Luxor-Subject-Single-Ruled-N
B08QDPB1SL,Duracell Chhota Powe,Electronics|GeneralPu,$190,$220,14%,4.4,"2,866",Duracell AA Chota Po,AEEF4HG4M3,"Annan,Sush",R1S4YGGQJ3,Does not have enough oomph and quickly loses power,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Duracell-Chhota-Power-Batter
B07BRKK9JQ,Zebronics Zeb-Transf,Computers&Accessories,"$1,299","$1,599",19%,4.3,"27,223",Multicolor LED ( 4 m,AHEPPTU7YZ,Kshanik Ra,R1WLR0EBTL,Always wanted to purchase it but never got a chanc,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Zebronics-Transformer-Gaming
B01EZ0X3L8,SanDisk Ultra 64 GB ,Computers&Accessories,$729,"$1,650",56%,4.3,"82,356",Pendrive for USB Typ,AFQ7SOVCXM,Sanjeev Pr,R26QLWXRSR,The pendrive is good enough. But don't have a high,https://m.media-amazon.com/images/I/315HWKLDHlL._S,https://www.amazon.in/SanDisk-Ultra-SDDDC2-064G-G4
B00LM4W1N2,Parker Classic Gold ,OfficeProducts|Office,$480,$600,20%,4.3,"5,719",Parker Classic Gold ,AEWRRSZJ7P,Diksha Wan,R18AG9M9HH,"Easy to hold and to good in this price,The quality",https://m.media-amazon.com/images/I/41Ae67XZACL._S,https://www.amazon.in/Parker-Classic-Gold-Ball-Pen
B0949SBKMP,boAt Flash Edition S,Electronics|WearableT,"$1,799","$6,990",74%,4,"26,880","1.3""(33mm) LCD displ",AES2J44MJ3,Gojo Sator,R2HRFJXDH2,I got it for 1499 and I guess for this price it's ,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/boAt-Flash-Smartwatch-Resist
B08YD264ZS,Tarkan Portable Fold,Computers&Accessories,$999,"$2,499",60%,4.3,"1,690",✅【Smart Design -,AHXVJ4RECE,Divya Sood,R236C7OLII,",Package arrived in a big box, inside the table wa",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Tarkan-Portable-Folding-Lapt
B094JNXNPV,Ambrane Unbreakable ,Computers&Accessories,$299,$399,25%,4,"2,766",Blazing Charging - A,AFYR53OTBU,Anand sarm,R249YCZVKY,The product seems and works good but it's not a fa,https://m.media-amazon.com/images/I/41GeM83DzzL._S,https://www.amazon.in/Ambrane-Unbreakable-Charging
B00GZLB57U,Quantum RJ45 Etherne,Computers&Accessories,$238,$699,66%,4.4,"8,372",Quantum CAT5 Etherne,AEMEBARDKU,Parenky Am,R1ORJ2TKW4,"Using since last  two weeks  .,Good,Good, nice, wo",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Quantum-Ethernet-Patch-Strai
B07V82W5CN,HP USB Wireless Spil,Computers&Accessories,"$1,349","$2,198",39%,4,"7,113",Stylish Ultra-Slim d,AFTFXABT3B,Pranjall K,R15X8TSLB8,"Typing is easy, comfortable and fast but keyboard ",https://m.media-amazon.com/images/I/31BWFhkXiPL._S,https://www.amazon.in/HP-Multimedia-Wireless-Keybo
B077Z65HSD,boAt A400 USB Type-C,Computers&Accessories,$299,$999,70%,4.3,"20,850",2 meter special reve,AFA332YHUP,"GHOST,Amaz",R1G4I5FLAH,"One amazing cable for 300 bucks,Ok with charging. ",https://m.media-amazon.com/images/I/41jk4zYjTsL._S,https://www.amazon.in/A400-Type-C-Cable-Meter-Blac
B08HD7JQHX,HUMBLE Dynamic Lapel,Computers&Accessories,$199,$499,60%,3.3,"2,804",SOUND RECORDING: Wit,AFILRU3X2F,Afrina Has,REQ74ZVYY2,This mic's sound quality is very good but if you a,https://m.media-amazon.com/images/I/41T3Z43M4yL._S,https://www.amazon.in/HUMBLE-Dynamic-Recording-Mic
B0B31FR4Y2,Boult Audio Omega wi,Electronics|Headphone,"$1,999","$9,999",80%,3.7,"1,986",Note : If the size o,AF5VUXGXGK,Anand Kadu,R2IMML4LPC,Audio quality is good for this price range. The no,https://m.media-amazon.com/images/I/41sEmULXfAL._S,https://www.amazon.in/Boult-Audio-Equalizer-Cancel
B09Y14JLP3,STRIFF UPH2W Multi A,Electronics|Mobiles&A,$99,$499,80%,4.1,"2,451",[PORTABLE SIZE]- 98m,AFAKLGJPBT,"Sean m.,Me",R1SWNKZP36,Perfect for a 10 inch tablet both vertically and h,https://m.media-amazon.com/images/I/21VBjRnsH6L._S,https://www.amazon.in/STRIFF-Android-Portable-Fold
B09ZHCJDP1,Amazon Basics Wirele,Computers&Accessories,$499,"$1,000",50%,5,23,Reliable wireless co,AFLLEPVLIA,Rambeer ku,R76XPXMKXL,I really like this wireless mouse it has became my,https://m.media-amazon.com/images/I/31+Rg6Z46dL._S,https://www.amazon.in/Wireless-Connection-Battery-
B08C4Z69LN,Crucial RAM 8GB DDR4,Computers&Accessories,"$1,792","$3,500",49%,4.5,"26,194",Improve your system',AHT3PNU446,"Riz,Akshat",R3KX3LZE5D,I installed it in my ASUS TUF FX505DT and i use it,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Crucial-PC4-25600-SODIMM-260
B016XVRKZM,APC Back-UPS BX600C-,Computers&Accessories,"$3,299","$4,100",20%,3.9,"15,783",Compact Design Line ,AGZRJIMJCQ,"KNReddy,Sh",R2IKZK0CHQ,My office PC UPS Legrand  Numeric UPS Digital 600E,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/APC-BX600C-600VA-230V-Back/d
B00LHZW3XY,Luxor 5 Subject Sing,OfficeProducts|Office,$125,$180,31%,4.4,"8,053",Twin wiro binding|Pa,AGKET6EBMS,"Ankita,AR,",R278Z7QRKL,"Good product,Thought the book would be longer but ",https://m.media-amazon.com/images/I/41hF4CFTsGL._S,https://www.amazon.in/Luxor-Subject-Single-Ruled-N
B098JYT4SY,Zebronics Zeb-Jaguar,Computers&Accessories,$399,"$1,190",66%,4.1,"2,809",Enjoy seamless conne,AG775T6JDI,"Deepak,Dha",RJ12PR5BVX,very good producteasy to handleuse of dpi is aweso,https://m.media-amazon.com/images/I/31BXpfrkEWL._S,https://www.amazon.in/Zebronics-Zeb-Jaguar-Wireles
B08CFCK6CW,Boult Audio Truebuds,Electronics|Headphone,"$1,199","$7,999",85%,3.6,"25,910",One Touch Control & ,AF6F5SXN6W,"Guhan V,Ka",R3T1GTTWKW,"After 20 days of usage, pls don't buy this product",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Boult-Audio-TrueBuds-Wireles
B09P564ZTJ,Wembley LCD Writing ,Computers&Accessories,$235,"$1,599",85%,3.8,"1,173",✅Don't let ordinar,AHE44P32QO,Yogeshwara,R1CJX9OC7A,The product is really good but after written the w,https://m.media-amazon.com/images/I/411H6yi-tGL._S,https://www.amazon.in/Wembley-LCD-Writing-Tablet-8
B07MSLTW8Z,Gizga Essentials Mul,Computers&Accessories,$549,"$1,999",73%,3.6,"6,422",Comes with a stylish,AGVFCAHYGU,"Swapnil,Ku",R2YQPN91YO,"NA,Slightly imbalance legs, overall ok product to ",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Essentials-Multi-Purpose-Por
B09N6TTHT6,E-COSMOS Plug in LED,Computers&Accessories,$89,$99,10%,4.2,241,Multi-purpose: you c,AECKRXKG6P,ABHISHEK S,R1YVU5NMCJ,Some USB ports are little loose but I will manage.,https://m.media-amazon.com/images/I/318Gp3pIqXL._S,https://www.amazon.in/DASITON-Flexible-Ambient-Por
B09W5XR9RT,Duracell USB C To Li,Computers&Accessories,$970,"$1,999",51%,4.4,184,1.2M Tangle Free dur,AHZWJCVEIE,Amazon Cus,R1Y30KU04V,"Fast charging.,Cable seems to be of good quality, ",https://m.media-amazon.com/images/I/4177nw8okbL._S,https://www.amazon.in/Duracell-Lightning-Certified
B098R25TGC,Noise Buds VS201 V2 ,Electronics|Headphone,"$1,299","$2,999",57%,3.8,"14,629",Dual equalizer: Enjo,AE5VN6K6A4,"Karthik,ak",RXB5KHLQUX,[Updated]  Overall you really get what you pay for,https://m.media-amazon.com/images/I/31oumlyiGiL._S,https://www.amazon.in/Noise-Wireless-Equalizer-Res
B0B2PQL5N3,Lapster Gel Mouse pa,Computers&Accessories,$230,$999,77%,4.2,"1,528",-mouse pad with wris,AE2TSJXRS5,"shree,Sand",RDZVWJ2BSZ,It's smooth and good quality. The bottom has a fin,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Lapster-Gaming-Nonslip-Lapto
B07DKZCZ89,Gizga Essentials Ear,Electronics|Headphone,$119,$499,76%,4.3,"15,032",SUPERIOR QUALITY: Gi,AGYALNUKBT,shiv prata,R2MDGELCMD,"Good quality product at this price,Its good but co",https://m.media-amazon.com/images/I/41+d7HRWPwL._S,https://www.amazon.in/Essentials-G11-Earphone-Carr
B08GYG6T12,SanDisk Ultra SDHC U,Electronics|Accessori,$449,$800,44%,4.4,"69,585",Great choice for com,AFMALPNH6M,Bikki Chow,R25MV5W3PW,"Good Product But Spped Upto 30mbps,Nice,Superb car",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/SanDisk-Ultra-UHS-I-Memory-S
B09BN2NPBD,DIGITEK® (DRL-14C) ,Electronics|Mobiles&A,"$1,699","$3,495",51%,4.1,"14,371","No Shadow apertures,",AEYREUEKXG,"Surendra,M",R2CT4DH25Y,LED is good however the stand that is shipped with,https://m.media-amazon.com/images/I/31RlOXIcTYL._S,https://www.amazon.in/DIGITEK%C2%AE-DRL-14C-Temper
B00J4YG0PC,Classmate Long Noteb,OfficeProducts|Office,$561,$720,22%,4.4,"3,182",The cover design of ,AEDKNRNG6Y,MOHD NASIM,RSB9VP4KY9,"All good,Product is Good,i love the Notebook .Qual",https://m.media-amazon.com/images/I/41+vZl3dF7L._S,https://www.amazon.in/Classmate-Long-Notebook-Cove
B073BRXPZX,Lenovo 300 Wired Plu,Computers&Accessories,$289,$590,51%,4.4,"25,886","A high-resolution, 1",AH5Y6ZCLAB,"Harsha,TUS",R8W5BHTVFM,"I am not a pro-gamer, i play gta, valo and cs:go, ",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Lenovo-GX30M39704-300-USB-Mo
B08LHTJTBB,Dyazo 6 Angles Adjus,Computers&Accessories,$599,"$1,999",70%,4.4,"4,736",Dyazo Height Adjusti,AGQNPJPVAI,Sharon Mur,R2VX3WP87K,"I've just started using it, i can't say much about",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Dyazo-Computer-Adjustable-Er
B07VTFN6HM,Western Digital WD 2,Computers&Accessories,"$5,599","$7,350",24%,4.4,"73,005",Automatic backup - E,AHVPFHNEPC,Dr. Mujtab,RCUOZRUAOV,It's been only 10 days and used it to transfer 64g,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Passport-Portable-External-D
B008QS9J6Y,Logitech C270 Digita,Computers&Accessories,"$1,990","$2,595",23%,4.3,"20,398",Crisp HD 720p/30 fps,AECYNJOWTB,Ariz Siddi,R1J7T5AF9J,Totally worth it! Product is quality is good and b,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Logitech-C270-HD-Webcam-Blac
B09M8888DM,Portronics MPORT 31 ,Computers&Accessories,$499,$799,38%,4.3,"2,125","4-in-1 USB Hub, 1 3.",AECNNZVKQP,Aniket Raj,R1AUCEV80A,"Easy to install.Working great, recommended for lig",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Portronics-MPORT-Ports-USB-C
B07Z1YVP72,AirCase Protective L,Computers&Accessories,$449,$999,55%,4.3,"11,330",Innovative Design: T,AHAZZ6OGFU,Kalpesh Pa,R1D6BKF30H,Overall a nice thing to have. But it would be bett,https://m.media-amazon.com/images/I/41GogihEYeL._S,https://www.amazon.in/AirCase-15-6-Inch-MacBook-Pr
B082FTPRSK,Zinq Five Fan Coolin,Computers&Accessories,$999,"$1,999",50%,4.2,"27,441",The notebook cooler ,AEKJYGHV46,Abraham M.,R2OP8NFYDO,After testing a couple of times It seemed as if th,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Zinq-Technologies-Cool-Slate
B09RF2QXGX,Gizga Essentials Web,Computers&Accessories,$69,$299,77%,4.3,255,Protect Privacy Secu,AEKOR4KOSC,"Jrs,Jayakr",R73A6T8MRD,"This is good. Very light and thin. But, if gap vis",https://m.media-amazon.com/images/I/31ZJqJC4frL._S,https://www.amazon.in/Gizga-Essentials-Compatible-
B01KK0HU3Y,HP Z3700 Wireless Op,Computers&Accessories,$899,"$1,499",40%,4.2,"23,174","Designed with flair,",AG6FYUMRVT,Ayan Chakr,R1PPN2ZEJN,I wish it would have come up with the feature of a,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/HP-Z3700-Wireless-Mouse-Mode
B07JF9B592,MAONO AU-400 Lavalie,MusicalInstruments|Mi,$478,$699,32%,3.8,"20,218",4-pole jack is compa,AHQ4Q75NBE,ˢᴰ82ˢ�,RKBKQKSEET,at Rs.319 it's a great deal. I use it for mobile v,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Maono-AU-400-Lavalier-Microp
B086394NY5,TABLE MAGIC Multipur,Computers&Accessories,"$1,399","$2,490",44%,4.3,"11,074",The 18-in-1 multipur,AE5JR5HPVS,Parul Walk,R21VW93DSB,It was easy to assemble. The manual explains the p,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/TABLE-MAGIC-Midnight-Adjusta
B00NH11PEY,AmazonBasics USB 2.0,Computers&Accessories,$199,$750,73%,4.5,"74,976",One 9.8-foot-long (3,AGBX233C7B,Pravin Kum,R1C8MVU3EI,"Sufficient length,excellent build quality ,good al",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/AmazonBasics-Extension-Cable
B017PDR9N0,GIZGA Essentials Por,Computers&Accessories,$149,$499,70%,4.1,"25,607",Double leg is made o,AHSVH7UVP3,"Atul Modi,",R3ZXPPAOL3,"When you use its okay product.,I am using and don'",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Generic-Multi-Angle-tablets-
B07NC12T2R,boAt Stone 650 10W B,Electronics|HomeAudio,"$1,799","$4,990",64%,4.2,"41,226",Experience the true ,AFOPJWBWQA,"VSMS,karth",R2HAE08L30,This is review is primarily focused on sound quali,https://m.media-amazon.com/images/I/41rfSd9spqL._S,https://www.amazon.in/Stone-650-Wireless-Bluetooth
B07WKBD37W,ESnipe Mart Worldwid,HomeImprovement|Elect,$425,$999,57%,4,"2,581",[SLOW CHARGING] Inpu,AGNE5T4E7S,Ehsan Ul H,R186EFJU37,"I can say costly, although it can do the job,I lik",https://m.media-amazon.com/images/I/31w-19-3fSL._S,https://www.amazon.in/ESnipe-Mart-Worldwide-Protec
B08JMC1988,boAt Stone 180 5W Bl,Electronics|HomeAudio,$999,"$2,490",60%,4.1,"18,331",Stone 180 comes equi,AEJYXUANEW,"Meghana,Ud",R16I46MPR0,Bought at 800.Sound quality is good enough.Easy co,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/boAt-Stone-Bluetooth-Speaker
B09GFN8WZL,Portronics Ruffpad 8,Computers&Accessories,$378,$999,62%,4.1,"1,779",Easy Electronic Writ,AGMR74PGVN,HIREN PARM,R20Q4B16AE,Product quality is not that much good you have to ,https://m.media-amazon.com/images/I/31NR4qCjJyL._S,https://www.amazon.in/Portronics-Ruffpad-Multicolo
B095X38CJS,BRUSTRO Copytinta Co,OfficeProducts|Office,$99,$99,0%,4.3,388,Made at the renowned,AG7MI6MZP3,"kashif,sez",R2ETD6AVA4,"Good value of money if u have students at home,Lik",https://m.media-amazon.com/images/I/41WggyozHQL._S,https://www.amazon.in/BRUSTRO-Copytinta-Coloured-B
B07ZKD8T1Q,Cuzor 12V Mini ups f,Computers&Accessories,"$1,499","$2,999",50%,4.5,"8,656",Replaceable Batterie,AF757N27JM,Subramania,R322EU1EPO,"Working as described but too early to comment .,Ea",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Cuzor-Router-Switching-Moist
B07G3YNLJB,Crucial BX500 240GB ,Computers&Accessories,"$1,815","$3,100",41%,4.5,"92,925",240GB 2.5-inch inter,AGHW3JDEF6,Shaikh Fai,R34WAR6NQS,After I changed from my slow 500gb HDD to this SSD,https://m.media-amazon.com/images/I/31foPNxmwsL._S,https://www.amazon.in/Crucial-BX500-240GB-2-5-inch
B00P93X2H6,Classmate Pulse Spir,OfficeProducts|Office,$67,$75,11%,4.1,"1,269",The cover design of ,AH6NK74TCK,Nafisa Neh,R3QLOAFS79,I liked because it was aesthetically pleasing.I th,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Classmate-Pulse-Spiral-Noteb
B0798PJPCL,Portronics My buddy ,Computers&Accessories,"$1,889","$2,699",30%,4.3,"17,394",Elegant Portable: Ve,AH4RET52ZM,Nayeem ur ,R3MDF3ZNTM,i bought it around 2000 rs and i have been using f,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Portronics-POR-895-Adjustabl
B09GFWJDY1,ZEBRONICS Zeb-Evolve,Electronics|Headphone,$499,"$1,499",67%,3.6,"9,169",Metallic Wireless Ne,AFVD56LA6W,Vibhor sha,R1ZVVISXKO,This is an amazing Bluetooth earphone for its pric,https://m.media-amazon.com/images/I/31gZM-XkOtL._S,https://www.amazon.in/ZEBRONICS-Zeb-Evolve-Support
B09MZ6WZ6V,INOVERA World Map Ex,Computers&Accessories,$499,$999,50%,4.4,"1,030",Large size design ma,AGRGIE4WRR,f1rstmehul,R116YMD72T,nice design and print. But hard to differentiate b,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/INOVERA-Extended-Rubber-Stit
B094QZLJQ6,Seagate One Touch 2T,Computers&Accessories,"$5,799","$7,999",28%,4.5,"50,273",Digital Storage Capa,AG7XDPNSDQ,Amazon Cus,R2X0Z7BS12,"sometimes writes are little slow, otherwise fine. ",https://m.media-amazon.com/images/I/41BWhztt6EL._S,https://www.amazon.in/Seagate-Touch-External-Passw
B07L3NDN24,ZEBRONICS Zeb-Fame 5,Electronics|HomeAudio,$499,$799,38%,3.9,"6,742",Zeb-fame is a USB po,AEGWP42GIG,"Asraful,Sa",RQ03WWKIJ8,"Nice product,short wired atleast give 2 meter wire",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Zebronics-Zeb-Fame-Multi-Spe
B08WD18LJZ,TVARA LCD Writing Ta,Computers&Accessories,$249,$600,59%,4,"1,208","Perfect for kids, st",AFNCX33YXD,Uthiranath,R3SIBLYM5T,Product is good. But the brightness is not that mu,https://m.media-amazon.com/images/I/518mUXLlFZS._S,https://www.amazon.in/TVARA-Writing-Tablet-Inch-No
